,Home,Away,FTR,Attendance,B365H,B365D,B365A,AvgHomePoints,AvgAwayPoints,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityHomeWin,ProbabilityAwayWin,Date
1195,19,11,-1,18255.0,1.8,3.4,5.0,3.0,0.0,0.0,3.0,1.3333333333333333,-3.0,1.0,0.0,0.0,0.0,4.6,1.8,12.8,3.2,6.6,2.4,1698.53430176,1655.60180664,3338.5453125040003,1329.0044726576002,0.5519515741945135,0.2121854001229965,2022-09-18
1196,26,23,0,18292.0,1.7,3.8,5.0,3.0,1.0,0.0,2.0,4.0,-0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,4.8,2.8,13.0,6.0,9.8,4.2,1859.90661621,1780.28601074,2774.4388281216,1734.70859375,0.5989263225562194,0.1693108406740552,2022-09-18
1197,5,12,1,52229.0,1.75,3.6,5.0,3.0,0.5,0.0,2.5,1.6666666666666667,-0.5,1.0,0.0,0.0,0.5,5.4,3.5,13.0,4.6,7.5,2.5,1804.38476562,1620.51342773,4061.543671872,855.4018961583333,0.712844217180918,0.0720720210953695,2022-09-18
1198,22,10,1,31511.0,1.7,3.6,5.0,0.5,2.0,2.5,1.0,-1.5,0.5,0.0,0.5,0.5,0.5,4.0,3.8,11.0,5.0,10.8,3.6,1762.29882812,1640.85192871,1420.1614648432,1692.654174804,0.6483055801834114,0.1257776898580762,2022-09-18
1199,3,21,-1,66881.0,3.1,3.4,2.3,1.5,3.0,1.5,0.0,0.5,2.0,0.5,0.0,1.0,0.0,5.6,6.4,14.6,3.0,19.0,8.2,1863.39294434,2005.26782227,3002.820859376,3387.410986328,0.2916801742112834,0.4679111945308692,2022-09-18
1200,2,1,1,42110.0,1.33,5.0,9.5,1.75,0.3333333333333333,1.25,2.6666666666666665,0.25,-0.6666666666666666,0.5,0.25,0.0,0.3333333333333333,5.8,5.0,16.0,5.0,11.0,3.6666666666666665,1757.24304199,1620.09753418,3280.69194336,554.0647277833333,0.6655885327844245,0.1109922644962206,2022-09-30
1201,7,26,0,15516.0,6.0,4.0,1.57,0.0,1.75,3.0,1.25,-3.0,1.0,0.0,0.0,0.5,0.25,5.2,4.8,12.0,3.8,11.6,4.2,1618.4597168,1856.24658203,1479.1300781248,3437.973242188,0.1713534458850763,0.596655402770733,2022-10-01
1202,11,25,-1,10958.0,2.3,3.0,3.5,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.6666666666666665,-0.6666666666666666,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.2,6.2,9.4,2.8,13.2,3.4,1670.8338623,1629.22338867,2168.0294238264,349.295073242,0.5502019779676115,0.2138059655543935,2022-10-01
1203,23,3,-1,37754.0,3.0,3.2,2.5,0.5,2.333333333333333,2.5,0.6666666666666666,-1.5,1.3333333333333333,0.0,0.5,0.6666666666666666,0.3333333333333333,6.4,4.0,13.8,3.8,11.4,6.0,1783.94604492,1857.63830566,2088.780292968,4510.1711865184,0.3880993500602512,0.3699462115066115,2022-10-01
1204,18,4,-1,18103.0,9.0,5.0,1.36,1.3333333333333333,3.0,1.6666666666666667,0.0,0.0,3.333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,5.2,5.8,11.6,5.2,13.0,5.6,1632.6072998,1902.33398438,2396.8716406264,4416.1140283156,0.137374919686104,0.6349493749334293,2022-10-01
1205,10,24,0,19766.0,2.62,3.3,2.7,0.0,0.0,3.0,3.0,-1.6666666666666667,-1.0,0.0,0.0,0.0,0.0,6.6,3.4,12.8,3.2,10.8,2.2,1636.84521484,1708.05102539,703.4244531248,670.8787109360001,0.3916836192687453,0.3663773115606116,2022-10-02
1206,6,5,1,14344.0,2.45,3.4,2.87,1.3333333333333333,1.5,1.6666666666666667,1.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,4.2,3.2,12.2,4.4,9.0,3.6,1698.17114258,1807.32519531,3473.344775388,2875.9958203104,0.3373306168454563,0.4210463305044933,2022-10-02
1207,12,22,-1,12217.0,3.25,3.2,2.3,2.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,3.333333333333333,5.6,12.333333333333334,4.666666666666667,13.8,6.0,1617.57299805,1766.30554199,3392.472961425,3015.8048144556,0.2823340778024647,0.4776212783104383,2022-10-02
1208,21,19,0,55410.0,1.3,5.5,9.5,3.0,1.5,0.0,1.5,2.0,0.0,1.0,0.0,0.5,0.0,6.6,6.0,19.8,7.0,11.2,3.0,2011.02246094,1683.30224609,4430.0263769528,1765.600610352,0.821370243564808,-0.0040248872695875,2022-10-02
1209,20,9,1,11662.0,1.72,3.6,5.25,1.5,0.0,1.5,3.0,-0.5,-3.333333333333333,0.5,0.0,0.0,0.0,7.6,2.8,15.6,4.8,5.2,1.2,1624.46032715,1600.43640137,1342.814335936,0.0,0.526593189496604,0.2358252455948157,2022-10-03
1210,19,24,-1,20260.0,2.4,3.2,3.1,2.25,0.3333333333333333,0.75,2.6666666666666665,0.5,-0.6666666666666666,0.75,0.0,0.0,0.3333333333333333,4.8,3.8,12.8,3.8,12.2,3.0,1683.80737305,1700.08947754,3042.4898144556,998.9236523424,0.4705257715967266,0.2891597167745487,2022-10-07
1211,1,20,1,10783.0,2.9,3.3,2.55,1.0,1.0,2.0,2.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.25,4.0,2.4,9.333333333333334,4.333333333333333,7.8,2.8,1605.18310547,1622.99816895,1778.284729005,1371.2842578128002,0.468351300206627,0.2912557119614446,2022-10-08
1212,3,12,1,54069.0,1.45,4.33,7.5,1.0,0.3333333333333333,2.0,2.6666666666666665,0.0,-0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,5.0,3.6666666666666665,12.6,3.8,7.666666666666667,2.6666666666666665,1845.07922363,1601.91918945,2518.5952148448,581.4575500483334,0.7639342864521657,0.0332800904152728,2022-10-08
1213,23,2,0,36502.0,3.0,3.3,2.4,0.3333333333333333,3.0,2.6666666666666665,0.0,-1.6666666666666667,3.5,0.0,0.3333333333333333,1.0,0.0,6.4,3.8,14.4,3.2,12.4,5.0,1749.41918945,1757.13549805,1776.03630371,3046.6724853492,0.4826285610931276,0.2775300620534249,2022-10-08
1214,11,21,-1,14502.0,6.5,4.5,1.5,1.0,3.0,2.0,0.0,-0.75,1.75,0.25,0.25,1.0,0.0,3.2,5.4,9.8,2.8,17.2,7.6,1652.58959961,1996.72216797,1827.47446289,4414.3177685568,0.0718756346425653,0.7130907845945607,2022-10-08
1215,25,5,0,22561.0,2.8,3.4,2.4,1.0,1.0,2.0,2.0,-1.0,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,4.2,3.0,13.0,4.8,9.0,3.6,1632.44580078,1799.12854004,1053.69900879,2497.83054199,0.2583217751927746,0.502763771223731,2022-10-09
1216,7,10,0,16572.0,2.87,3.2,2.55,0.25,1.3333333333333333,2.75,1.6666666666666667,-2.25,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,4.8,2.6,10.6,2.8,9.6,3.2,1615.75341797,1629.78479004,711.2897753904001,1696.8135742179998,0.473713888911729,0.2860902343792751,2022-10-09
1217,22,26,1,32689.0,2.5,3.4,2.75,1.3333333333333333,1.6,1.6666666666666667,1.4,-0.6666666666666666,0.8,0.3333333333333333,0.3333333333333333,0.4,0.4,3.8,5.6,12.2,5.2,13.6,4.8,1771.94458008,1845.94812012,2543.0940527356,2790.5359375008,0.3876507397515633,0.3703932541272605,2022-10-09
1218,4,6,1,81525.0,1.28,6.0,9.0,2.333333333333333,1.0,0.6666666666666666,2.0,2.333333333333333,-1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,8.4,5.2,18.8,6.2,10.6,3.8,1889.24511719,1700.0826416,3354.7005859360006,1051.965322266,0.7178004868660381,0.0681395083578686,2022-10-09
1219,9,18,0,12000.0,3.0,3.1,2.5,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,-1.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.8,3.6,12.4,3.8,8.8,3.2,1586.87658691,1621.84863281,1349.2341601552,2769.6007031232,0.4438689500511737,0.3149888468026059,2022-10-10
1220,20,11,0,13076.0,2.05,3.2,3.8,2.0,1.0,1.0,2.0,0.0,-1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,8.6,1.8,16.0,4.6,7.4,2.6,1609.4732666,1646.91503906,1971.9307617168,1315.5635351568,0.440326488297384,0.3184430497186865,2022-10-14
1221,12,7,0,9927.0,1.9,3.3,4.5,1.5,1.0,1.5,2.0,0.0,-1.3333333333333333,0.5,0.0,0.3333333333333333,0.0,3.0,4.4,13.25,5.5,10.0,2.0,1596.31677246,1611.11279297,2518.817614746,1972.6899316392,0.4726313923555155,0.2871319714774237,2022-10-15
1222,24,9,0,41805.0,1.4,4.75,7.5,2.25,0.0,0.75,3.0,1.75,-2.75,0.75,0.0,0.0,0.0,5.4,3.2,15.4,4.6,5.4,1.2,1705.75708008,1582.85791016,4043.495332032,0.0,0.6499337619497249,0.124373821116507,2022-10-15
1223,18,23,-1,15300.0,2.9,3.0,2.7,1.0,1.0,2.0,2.0,-0.25,-0.25,0.25,0.25,0.25,0.25,5.2,3.2,10.6,4.2,10.8,4.0,1618.97570801,1748.01293945,2428.6003710948,1686.2824951180005,0.3094004460554354,0.4496111488233141,2022-10-15
1224,2,3,-1,48391.0,2.45,3.2,3.0,2.0,2.5,1.0,0.5,1.0,1.5,0.6,0.2,0.75,0.25,6.0,4.8,16.6,4.2,13.2,6.0,1755.02355957,1838.00939941,3369.857617188,4507.3102978488005,0.3747195992485969,0.383313325566283,2022-10-15
1225,6,22,-1,13101.0,2.6,3.2,2.8,1.75,2.25,1.25,0.75,0.25,0.75,0.5,0.25,0.75,0.0,3.8,4.8,11.4,3.8,11.8,5.8,1693.86254883,1779.83276367,3537.099121091999,3954.114199224,0.3704309484154704,0.3876129169111206,2022-10-16
1226,21,4,1,62876.0,2.2,3.6,3.1,2.333333333333333,3.0,0.6666666666666666,0.0,1.3333333333333333,2.75,0.6666666666666666,0.3333333333333333,1.0,0.0,7.4,5.2,22.0,6.8,13.0,5.2,1988.93591309,1884.95800781,3857.2677343728,4578.2021289056,0.6282589124893116,0.1432364266002427,2022-10-16
1227,10,25,1,17770.0,2.2,3.3,3.5,0.25,1.0,2.75,2.0,-1.25,-1.0,0.0,0.25,0.25,0.25,6.6,4.8,12.4,3.6,12.2,4.4,1627.53393555,1632.08874512,699.2229882816,1378.2644921872,0.4870734090002032,0.2732746368650962,2022-10-16
1228,5,1,1,46112.0,1.57,4.1,5.75,3.0,0.25,0.0,2.75,1.5,-1.5,1.0,0.0,0.0,0.25,5.0,4.25,12.0,4.2,10.25,3.25,1789.20031738,1611.81652832,5055.128540034,421.898852539,0.7066583132104051,0.0770239610745397,2022-10-16
1229,26,19,1,9699.0,1.57,4.2,6.0,2.0,1.3333333333333333,1.0,1.6666666666666667,2.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,4.6,5.6,14.2,6.4,11.0,2.8,1835.96594238,1671.24829102,2764.60722656,1802.380151368,0.6942333021887909,0.0871091268762611,2022-10-17
1230,23,24,0,37353.0,2.25,3.4,3.2,0.5,1.0,2.5,2.0,-1.25,-0.25,0.0,0.5,0.25,0.25,6.2,4.4,12.8,3.0,14.4,4.2,1754.20007324,1701.08984375,1768.049072264,1687.04382324,0.5652950888298832,0.1998793841331651,2022-10-18
1231,11,2,0,11395.0,4.75,3.3,1.83,0.8,2.333333333333333,2.2,0.6666666666666666,-0.8,2.333333333333333,0.2,0.2,0.6666666666666666,0.3333333333333333,3.0,5.0,9.8,2.6,14.8,4.4,1647.359375,1747.59106445,1442.6290624992002,2371.9757714828,0.3500155078816389,0.4081812610462219,2022-10-18
1232,3,20,0,46803.0,1.55,3.75,7.0,1.5,0.8,1.5,2.2,0.25,-0.4,0.5,0.0,0.2,0.2,5.8,3.0,12.0,4.8,8.0,2.8,1845.44189453,1609.02893066,2460.7265087888,1366.4139257808,0.7586006674020971,0.0371279458493701,2022-10-18
1233,7,5,0,18505.0,4.0,3.3,2.0,0.4,1.0,2.6,2.0,-1.8,-0.25,0.0,0.4,0.25,0.25,4.4,2.6,8.0,2.0,8.0,2.8,1612.20385742,1793.52416992,714.263222656,1711.3332275379998,0.2392834923966312,0.5229117063841828,2022-10-19
1234,25,6,1,16547.0,2.9,3.3,2.45,1.0,0.75,2.0,2.25,-0.75,-1.5,0.25,0.25,0.25,0.0,4.2,4.2,13.2,5.0,10.8,3.4,1625.31054688,1686.63757324,1372.1928515632,1044.7860937512,0.4059327058837684,0.3522392560567697,2022-10-19
1235,22,18,1,27085.0,1.55,4.0,6.5,1.75,1.25,1.25,1.75,-0.25,-0.25,0.5,0.25,0.25,0.5,5.2,4.4,13.0,4.8,9.0,3.6,1787.05773926,1612.78857422,2474.3814306652,2802.800585936,0.703645709755053,0.0794526089554801,2022-10-19
1236,9,21,-1,30236.0,8.5,5.75,1.3,0.5,3.0,2.5,0.0,-1.0,1.6,0.0,0.5,1.0,0.0,5.6,5.8,12.0,4.2,17.8,7.0,1587.52514648,1994.97216797,1749.2462402340002,5067.812695314,0.0309073469100882,0.7672615938426125,2022-10-19
1237,1,12,1,11194.0,2.6,3.25,2.8,1.5,0.25,1.5,2.75,0.25,-0.75,0.5,0.0,0.0,0.25,4.75,3.5,9.5,4.25,8.5,3.0,1607.49267578,1595.22558594,2612.5093505880004,429.249163818,0.5104916588406423,0.2509974404012023,2022-10-20
1238,19,10,1,17832.0,2.05,3.6,3.5,1.8,1.25,1.2,1.75,0.2,0.0,0.6,0.0,0.25,0.5,5.2,2.6,12.8,4.0,10.4,3.8,1666.68774414,1634.31213379,2973.2830664076,2041.9279687488,0.5378802432980133,0.2252634630414873,2022-10-20
1239,4,26,1,73261.0,1.5,4.5,6.0,2.5,1.3333333333333333,0.5,1.6666666666666667,2.0,0.5,0.75,0.25,0.3333333333333333,0.3333333333333333,9.2,5.2,19.4,6.4,12.6,4.2,1878.92175293,1840.52648926,3362.300195312,1744.461254884,0.545931695586984,0.2177679767751547,2022-10-20
1240,20,7,1,12975.0,1.72,3.5,5.25,1.75,1.0,1.25,2.0,0.0,-1.0,0.5,0.25,0.25,0.25,7.6,2.4,15.8,4.6,9.0,2.2,1615.89746094,1615.67553711,2292.9574951164,2307.3013769511995,0.4937644567523924,0.2668848597312132,2022-10-22
1241,25,22,1,21175.0,3.6,3.4,2.05,1.4,2.4,1.6,0.6,0.0,0.8,0.4,0.2,0.8,0.0,4.0,5.4,13.0,5.6,11.2,5.8,1639.53381348,1790.13977051,2387.2654052744,3948.785625004799,0.2797965821245313,0.4802647534882378,2022-10-22
1242,24,18,-1,41199.0,1.75,3.5,5.0,2.0,1.0,1.0,2.0,1.4,-0.4,0.6,0.2,0.2,0.4,6.0,4.4,17.4,5.6,8.6,3.0,1704.13415527,1609.70666504,3369.52294922,1744.7246093740002,0.616945217576431,0.1532231215827108,2022-10-22
1243,21,23,1,59625.0,1.36,4.75,8.5,2.5,1.4,0.5,1.6,1.5,0.0,0.75,0.25,0.4,0.2,6.6,2.8,18.2,4.4,10.0,3.4,1997.62915039,1751.15576172,3849.249067382401,2452.6781152356,0.766510087123269,0.0314413517326255,2022-10-22
1244,10,9,0,17560.0,1.66,3.75,5.25,0.8,0.2,2.2,2.8,-0.8,-2.2,0.2,0.2,0.0,0.2,7.4,2.4,14.4,3.6,5.0,2.2,1628.49926758,1584.86804199,1392.1106640624,348.7832617188,0.5528748032003505,0.2113309027223077,2022-10-23
1245,5,3,-1,50179.0,3.2,3.3,2.3,3.0,2.6,0.0,0.4,1.6,1.4,1.0,0.0,0.8,0.2,6.0,4.6,12.8,4.6,12.6,5.2,1790.05249023,1838.57336426,5179.662744138001,4568.388779292,0.4243958285106521,0.3340387363650273,2022-10-23
1246,12,19,0,10032.0,2.55,3.2,2.9,1.4,1.0,1.6,2.0,0.0,-0.5,0.4,0.2,0.25,0.25,3.6,5.2,15.2,5.6,11.4,2.4,1588.9083252,1672.50061035,2353.0624755848,1418.8338476576,0.3738477491914453,0.3841868085611564,2022-10-23
1247,26,1,1,13816.0,1.36,4.75,9.0,2.333333333333333,0.2,0.6666666666666666,2.8,2.0,-1.6,0.6666666666666666,0.3333333333333333,0.0,0.2,5.6,4.0,14.2,7.2,10.6,3.6,1830.85925293,1613.80993652,2698.3758984352,345.74328125000005,0.7426213199461272,0.048960860990508,2022-10-23
1248,4,2,1,84817.0,1.55,4.5,5.5,2.6,2.0,0.4,1.0,2.2,1.75,0.8,0.2,0.5,0.5,8.4,4.4,19.8,6.8,16.0,5.0,1888.58898926,1746.328125,4438.2717919904,2733.2200781248,0.6710681829454551,0.1063605411502442,2022-10-23
1249,6,11,0,9774.0,1.75,3.5,5.0,1.4,1.0,1.6,2.0,0.0,-1.0,0.4,0.2,0.25,0.25,2.6,1.6,10.6,3.4,7.4,3.2,1672.41430664,1648.62219238,2476.2515722644,1324.5924023440002,0.5262780501947522,0.2361210222123812,2022-10-24
1250,18,10,0,13982.0,2.25,3.1,3.4,0.8,1.0,2.2,2.0,-0.4,-0.2,0.2,0.2,0.2,0.4,4.4,2.4,10.0,4.2,9.4,3.4,1613.97033691,1617.8770752,1360.9715429696005,1682.7329345679998,0.4879829772726228,0.2724048803703988,2022-10-28
1251,1,6,1,11080.0,3.3,3.3,2.25,1.8,0.6,1.2,2.4,0.4,-1.8,0.6,0.0,0.2,0.0,4.6,5.0,10.2,4.8,13.4,3.8,1603.71557617,1662.28503418,3019.5406933632,1043.0518066416,0.4099105747073016,0.3483066244430496,2022-10-29
1252,7,3,1,18183.0,7.0,3.6,1.6,0.5,2.6666666666666665,2.5,0.3333333333333333,-1.5,1.3333333333333333,0.0,0.5,0.8333333333333334,0.1666666666666666,4.6,4.2,9.2,2.2,12.0,4.8,1594.64880371,1834.47290039,1082.5644873048,4514.723027339201,0.1690848464988001,0.599177801595016,2022-10-29
1253,23,20,-1,36601.0,2.0,3.3,4.0,0.6,0.8333333333333334,2.4,2.1666666666666665,-1.0,-0.3333333333333333,0.0,0.6,0.1666666666666666,0.3333333333333333,7.4,3.8,13.8,3.4,10.0,3.2,1746.01623535,1621.46057129,1058.7460546872,1381.5889257808003,0.6517836362467686,0.1227814955892133,2022-10-29
1254,24,4,-1,46007.0,5.0,4.33,1.57,1.6666666666666667,2.4,1.3333333333333333,0.6,1.0,1.8,0.5,0.1666666666666666,0.8,0.0,6.2,4.8,16.6,5.8,15.6,6.0,1684.40673828,1875.015625,2361.940581056,4188.036210935999,0.2274821847598747,0.5355036172672553,2022-10-29
1255,19,25,1,19429.0,1.9,3.4,4.33,2.0,0.8,1.0,2.2,0.3333333333333333,-1.0,0.6666666666666666,0.0,0.2,0.2,6.0,4.8,13.8,4.0,11.2,3.8,1664.08325195,1642.24560547,2972.6139111336,1353.9546093744,0.5236171674461213,0.2386203086991943,2022-10-30
1256,21,12,0,58367.0,1.2,6.5,13.0,2.6,0.2,0.4,2.8,1.6,-0.8,0.8,0.2,0.0,0.2,5.8,3.8,18.4,5.0,9.6,3.4,1980.7019043,1581.86218262,4438.0837744152,354.6887304684001,0.8581875544657332,-0.0223625938164998,2022-10-30
1257,2,26,1,46081.0,2.2,3.3,3.4,1.6666666666666667,1.1428571428571428,1.3333333333333333,1.8571428571428568,0.6666666666666666,0.0,0.5,0.1666666666666666,0.2857142857142857,0.2857142857142857,5.8,4.0,14.6,3.6,9.8,3.4,1731.65270996,1817.41943359,3073.905659178,704.0742089848,0.370723223467876,0.3873196642635466,2022-10-30
1258,22,5,-1,32435.0,2.0,3.5,3.8,2.0,1.0,1.0,2.0,0.0,-0.2,0.6,0.2,0.2,0.4,6.6,3.4,13.4,5.6,8.2,3.0,1775.26977539,1777.46936035,3498.203271484,1742.36586914,0.4903763290010795,0.2701179984990029,2022-10-30
1259,9,11,-1,19588.0,2.7,3.0,2.87,0.4,1.0,2.6,2.0,-1.4,-0.8,0.0,0.4,0.2,0.4,5.6,1.0,10.2,3.0,6.8,3.0,1580.02661133,1643.28796387,700.8780957032001,1650.6343017579998,0.4031421989184838,0.3550017391344354,2022-10-31
1260,12,2,1,11420.0,3.75,3.5,2.0,1.3333333333333333,1.6,1.6666666666666667,1.4,0.0,0.6,0.3333333333333333,0.3333333333333333,0.4,0.4,3.2,4.8,14.2,4.6,15.2,5.4,1580.73022461,1730.53991699,1686.7065673820002,2715.4950000000003,0.280874257473643,0.4791416907388466,2022-11-04
1261,11,7,0,10554.0,2.2,3.1,3.75,0.8333333333333334,0.8,2.1666666666666665,2.2,-0.6666666666666666,-1.6,0.1666666666666666,0.3333333333333333,0.2,0.2,3.8,1.8,10.0,3.4,7.0,1.0,1641.7010498,1597.56481934,1749.650585938,1312.2197851552,0.5535414191381159,0.2107141922609477,2022-11-05
1262,25,9,1,20176.0,1.83,3.6,4.33,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.1666666666666666,-1.8333333333333333,0.5,0.1666666666666666,0.0,0.3333333333333333,4.0,2.2,12.4,4.8,6.0,2.6,1624.03320312,1561.97253418,3378.4476562520003,678.5840234376001,0.5768375344884638,0.1893132958089614,2022-11-05
1263,6,19,-1,14209.0,2.1,3.3,3.75,1.3333333333333333,1.0,1.6666666666666667,2.0,0.0,-0.4,0.3333333333333333,0.3333333333333333,0.2,0.4,4.0,5.0,12.4,3.8,11.6,2.6,1641.10693359,1662.65454102,2385.8782910144,1743.580444336,0.4630468944671173,0.2963769305920314,2022-11-05
1264,4,1,1,92605.0,1.08,10.0,26.0,2.6666666666666665,0.1666666666666666,0.3333333333333333,2.833333333333333,2.5,-1.5,0.8333333333333334,0.1666666666666666,0.0,0.1666666666666666,7.0,3.8,17.6,7.0,11.2,3.0,1874.65319824,1605.25256348,5097.245874024,0.0,0.7835692236352741,0.0196099617852446,2022-11-05
1265,3,10,0,50007.0,1.44,4.5,8.0,1.4,1.0,1.6,2.0,0.2,-0.1666666666666666,0.4,0.2,0.1666666666666666,0.5,5.6,2.6,12.0,5.0,8.8,3.4,1805.51062012,1609.69372559,2393.5043261724,1692.844189452,0.7239210559529032,0.0633281672402916,2022-11-06
1266,22,24,0,32773.0,1.95,3.4,4.0,1.6666666666666667,1.0,1.3333333333333333,2.0,-0.3333333333333333,-0.2,0.5,0.1666666666666666,0.2,0.4,7.0,5.0,14.2,6.0,13.4,4.2,1744.36425781,1669.88232422,3418.776123048,1688.9304687480003,0.5925411328240688,0.1750623354668978,2022-11-06
1267,26,18,-1,16603.0,1.57,4.0,5.75,2.5,1.3333333333333333,0.5,1.6666666666666667,1.75,-0.1666666666666666,0.75,0.25,0.3333333333333333,0.3333333333333333,6.8,4.6,13.6,7.0,9.4,3.6,1774.26696777,1602.51269531,3314.497949216,2480.453793944,0.7011928826549807,0.0814379791216841,2022-11-06
1268,5,23,0,54034.0,2.2,3.2,3.6,2.5,1.1666666666666667,0.5,1.8333333333333333,1.1666666666666667,-0.3333333333333333,0.8333333333333334,0.0,0.3333333333333333,0.1666666666666666,5.8,3.0,12.8,3.8,9.8,3.2,1782.1484375,1721.33044434,4158.9849023424,2495.2150439468,0.5752460907877546,0.1907656340925221,2022-11-06
1269,20,21,1,14216.0,4.75,4.2,1.65,2.0,3.0,1.0,0.0,0.8,1.8333333333333333,0.6,0.2,1.0,0.0,8.2,3.2,17.6,5.2,14.0,5.4,1624.4564209,1964.2545166,3415.177343748001,5019.210498048,0.0751643021753045,0.7089744190393862,2022-11-07
1270,9,12,-1,17339.0,3.25,3.3,2.2,0.3333333333333333,0.3333333333333333,2.6666666666666665,2.6666666666666665,-1.3333333333333333,-0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,5.6,3.2,10.0,3.4,10.2,3.6,1556.88525391,1591.19335938,343.9894482424,703.5635058592,0.4448206188730544,0.3140617478915325,2022-11-08
1271,2,25,1,40072.0,1.4,4.5,7.5,1.8571428571428568,0.6666666666666666,1.1428571428571428,2.333333333333333,0.7142857142857143,-1.1666666666666667,0.5714285714285714,0.1428571428571428,0.1666666666666666,0.1666666666666666,5.8,6.0,16.0,4.6,11.4,3.6,1720.07666016,1629.1204834,3071.9331298800003,996.1494433596,0.6127724121232448,0.1569293030782675,2022-11-08
1272,19,4,-1,21603.0,5.75,4.2,1.53,2.142857142857143,2.5,0.8571428571428571,0.5,0.5714285714285714,1.6666666666666667,0.7142857142857143,0.0,0.8333333333333334,0.0,5.8,5.6,14.6,5.4,15.2,5.0,1671.83703613,1877.10876465,3063.3688037124007,4126.9173632784,0.2093302143272406,0.555038312968877,2022-11-08
1273,1,11,1,11454.0,2.15,3.3,3.5,2.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,-0.5,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,5.4,1.0,12.0,4.6,7.0,3.0,1602.79711914,1638.75085449,3943.5002343792,2612.2385937504,0.4424613120696865,0.3163608107238277,2022-11-09
1274,23,22,-1,34814.0,2.6,3.2,2.8,0.5,2.0,2.5,1.0,-1.0,0.5,0.0,0.5,0.6666666666666666,0.0,6.2,6.2,12.2,3.8,12.2,4.8,1724.68188477,1740.66833496,694.2394042967999,2997.675087894,0.4709448692025061,0.2887559713185803,2022-11-09
1275,10,26,-1,17400.0,3.2,3.2,2.37,0.8333333333333334,1.0,2.1666666666666665,2.0,-0.6666666666666666,-0.125,0.1666666666666666,0.3333333333333333,0.25,0.25,6.6,3.6,14.4,4.4,8.8,2.8,1615.96813965,1755.07470703,1692.962915038,344.6778759768,0.2954775857640925,0.4639775357370581,2022-11-09
1276,18,3,1,14475.0,3.8,3.1,2.1,0.8333333333333334,2.2857142857142856,2.1666666666666665,0.7142857142857143,-0.3333333333333333,1.0,0.1666666666666666,0.3333333333333333,0.7142857142857143,0.1428571428571428,4.2,4.4,9.8,3.8,12.4,4.8,1621.70483398,1799.23632812,1738.870947266,3418.150292964,0.2441611236481702,0.5177307895351009,2022-11-09
1277,20,6,0,12419.0,2.2,3.2,3.5,2.1666666666666665,0.5,0.8333333333333334,2.5,0.8333333333333334,-1.8333333333333333,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,7.6,5.0,17.6,6.6,12.8,3.2,1638.72497559,1631.92443848,4398.7870849624005,0.0,0.5029272830418777,0.2581665228211518,2022-11-10
1278,24,5,1,39876.0,2.1,3.4,3.6,1.4285714285714286,1.3333333333333333,1.5714285714285714,1.6666666666666667,0.7142857142857143,0.1666666666666666,0.4285714285714285,0.1428571428571428,0.3333333333333333,0.3333333333333333,5.6,3.6,14.8,5.8,8.6,3.2,1673.57824707,1778.79699707,2395.914814454,1678.333764648,0.3429156398191095,0.4153738297237479,2022-11-10
1279,21,7,1,53190.0,1.14,8.5,15.0,2.333333333333333,0.8333333333333334,0.6666666666666666,2.1666666666666665,1.3333333333333333,-1.3333333333333333,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,5.4,2.4,17.8,5.4,8.2,1.4,1949.98596191,1600.51513672,3740.7890673824,1688.6687499979998,0.8336152649017399,-0.0107290661580938,2022-11-10
