,Wk,Day,Date,Time,Home,Away,FTR,Attendance,B365H,B365D,B365A,AttackStrengthHome,AttackStrengthAway,DefenseWeaknessHome,DefenseWeaknessAway,Season,AvgHomePoints,AvgAwayPoints,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityDraw,ProbabilityHomeWin,ProbabilityAwayWin
443,8.0,Fri,2020-10-30,20:00,Eibar,Cádiz,A,6066.307692307692,2.55,2.75,3.3,0.0142857142857142,0.0615384615384615,0.0461538461538461,0.0,20/21,0.5,3.0,2.5,0.0,-0.5,1.3333333333333333,0.0,0.5,1.0,0.0,4.0,4.666666666666667,10.0,3.8,7.666666666666667,3.333333333333333,1683.54467773,1597.29956055,1646.937060548,5205.0867919875,0.230918015867818,0.6070585017881802,0.1620234823440016
444,8.0,Sat,2020-10-31,13:00,Real Madrid,Huesca,H,58194.25,1.33,5.25,9.0,0.0138888888888888,0.0422535211267605,0.0140845070422535,0.0833333333333333,20/21,1.5,0.75,1.5,2.25,0.0,-0.75,0.5,0.0,0.0,0.75,4.2,5.0,13.4,5.2,12.75,3.75,1914.75512695,1594.66186523,3949.2545507808,1315.089001464,0.1845683671640928,0.8168510841635703,-0.001419451327663
445,8.0,Sat,2020-10-31,15:15,Athletic Club,Sevilla,H,40752.57352941176,3.0,3.0,2.6,0.0263157894736842,0.0555555555555555,0.0138888888888888,0.0394736842105263,20/21,1.5,1.3333333333333333,1.5,1.6666666666666667,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,4.8,4.0,11.4,3.4,12.6,3.8,1704.73730469,1855.62719727,1028.7843164064,2786.3703124992007,0.2399223575400705,0.2794126050294026,0.4806650374305268
446,8.0,Sat,2020-10-31,17:30,Osasuna,Atlético Madrid,A,18176.78260869565,5.5,3.3,1.75,0.0571428571428571,0.0298507462686567,0.044776119402985,0.0,20/21,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.5,0.5,3.4,3.4,11.4,4.2,11.2,2.8,1705.79309082,1895.71142578,3432.932421876,3029.8369921848,0.2370752654244758,0.2283516973034986,0.5345730372720254
447,8.0,Sat,2020-10-31,20:00,Alavés,Barcelona,D,14665.24,6.5,4.75,1.44,0.0140845070422535,0.0428571428571428,0.0428571428571428,0.0140845070422535,20/21,1.0,1.5,2.0,1.5,-0.5,1.0,0.25,0.25,0.5,0.0,2.2,4.2,9.0,1.4,11.2,6.0,1636.36645508,1948.34484863,1382.5945117168003,4017.2077734432,0.2209154670465341,0.0978139372723354,0.6812705956811305
448,8.0,Sun,2020-11-01,13:00,Betis,Elche,H,47637.17391304348,1.45,4.33,7.5,0.050632911392405,0.0389610389610389,0.0779220779220779,0.0,20/21,1.0,3.0,2.0,0.0,-0.6666666666666666,1.5,0.3333333333333333,0.0,1.0,0.0,6.0,4.0,13.2,5.4,6.0,2.5,1674.30322266,1594.12646484,2055.97760742,4984.66870118,0.2316931150373556,0.5996133785076453,0.1686935064549991
449,8.0,Sun,2020-11-01,15:00,Celta Vigo,Real Sociedad,A,14949.942028985508,3.0,3.2,2.45,0.0256410256410256,0.0958904109589041,0.0821917808219178,0.0128205128205128,20/21,1.0,2.333333333333333,2.0,0.6666666666666666,-1.3333333333333333,2.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,6.2,5.8,14.6,4.8,12.8,4.8,1666.8873291,1770.09899902,1447.7416796864,3732.9669824216,0.2417502802860649,0.3457701917721306,0.4124795279418045
450,8.0,Sun,2020-11-01,17:30,Granada,Levante,D,15345.244897959185,2.25,3.2,3.4,0.0595238095238095,0.0625,0.0125,0.0952380952380952,20/21,3.0,0.75,0.0,2.25,1.3333333333333333,-0.75,1.0,0.0,0.25,0.0,3.2,4.4,10.2,3.6,9.4,3.8,1755.56286621,1688.80944824,4157.729003904,2103.1849804704,0.233313613810784,0.5828142985134545,0.1838720876757615
451,8.0,Sun,2020-11-01,20:00,Valencia,Getafe,D,37192.27142857143,3.1,3.1,2.45,0.0609756097560975,0.0,0.0641025641025641,0.0365853658536585,20/21,1.3333333333333333,0.5,1.6666666666666667,2.5,0.0,-1.5,0.3333333333333333,0.3333333333333333,0.0,0.5,4.0,4.6,8.6,3.8,9.8,2.8,1711.41918945,1744.19946289,3328.486962888,1010.3925,0.2410597379066651,0.4470094441317013,0.3119308179616333
452,8.0,Mon,2020-11-02,20:00,Villarreal,Valladolid,H,16026.68115942029,1.61,4.0,5.5,0.0941176470588235,0.0246913580246913,0.0493827160493827,0.0588235294117647,20/21,2.5,0.3333333333333333,0.5,2.6666666666666665,1.0,-1.0,0.75,0.25,0.0,0.3333333333333333,3.8,5.0,13.4,5.8,10.6,4.6,1786.11828613,1624.53063965,4297.5062939432,347.02027343720005,0.2192213369020495,0.6910917516778713,0.0896869114200791
453,9.0,Fri,2020-11-06,20:00,Elche,Celta Vigo,D,17392.17948717949,4.0,3.3,1.95,0.0229885057471264,0.0246913580246913,0.0493827160493827,0.0459770114942528,20/21,1.3333333333333333,0.75,1.6666666666666667,2.25,-0.6666666666666666,-0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,0.6666666666666666,3.0,3.333333333333333,1.3333333333333333,7.8,2.6,1591.69030762,1658.84753418,2241.6852620433333,1329.1682421872,0.2419032187439159,0.3975222140265422,0.3605745672295417
454,9.0,Sat,2020-11-07,13:00,Huesca,Eibar,D,4442.0,2.05,3.3,3.6,0.0212765957446808,0.0476190476190476,0.0476190476190476,0.0319148936170212,20/21,0.6666666666666666,2.0,2.333333333333333,1.0,-0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,3.333333333333333,3.2,8.333333333333334,3.333333333333333,9.6,3.8,1596.50708008,1670.56396484,1125.871724445,3111.5055761712,0.24195626681936,0.3875738628400288,0.3704698703406111
455,9.0,Sat,2020-11-07,15:15,Barcelona,Betis,H,62721.23188405797,1.4,5.0,7.5,0.0681818181818181,0.0365853658536585,0.048780487804878,0.0568181818181818,20/21,1.3333333333333333,1.5,1.6666666666666667,1.5,0.6666666666666666,-0.5,0.3333333333333333,0.3333333333333333,0.5,0.0,7.4,5.0,13.4,4.6,12.0,4.0,1947.67541504,1685.00280762,2497.1805468764,2151.65323242,0.1983772943180103,0.7786995380392921,0.0229231676426976
456,9.0,Sat,2020-11-07,17:30,Sevilla,Osasuna,H,33976.64705882353,1.5,4.0,7.0,0.010752688172043,0.0238095238095238,0.0119047619047619,0.010752688172043,20/21,1.5,1.3333333333333333,1.5,1.6666666666666667,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,7.0,4.0,15.0,3.4,8.2,3.2,1850.97375488,1702.86291504,4047.654667968,2461.820600584799,0.2215814750120208,0.6772426272089339,0.1011758977790452
457,9.0,Sat,2020-11-07,20:00,Atlético Madrid,Cádiz,H,54743.89855072464,1.4,4.2,10.0,0.0842105263157894,0.0705882352941176,0.0117647058823529,0.0,20/21,2.333333333333333,3.0,0.6666666666666666,0.0,2.333333333333333,1.5,0.6666666666666666,0.3333333333333333,1.0,0.0,4.4,4.0,11.8,4.8,7.25,3.5,1900.47058105,1618.54370117,3757.765268554,5304.351782219999,0.1938763010813199,0.7923429267399986,0.0137807721786814
458,9.0,Sun,2020-11-08,13:00,Getafe,Villarreal,A,10618.507246376812,2.5,3.1,3.0,0.0505050505050505,0.0,0.0117647058823529,0.0404040404040404,20/21,2.25,0.6666666666666666,0.75,2.333333333333333,1.0,-1.3333333333333333,0.75,0.0,0.0,0.6666666666666666,4.4,3.0,9.8,3.2,6.4,2.4,1749.19055176,1799.2166748,3205.4806054656005,1823.83154297,0.2416032394314153,0.4222275568947125,0.3361692036738722
459,9.0,Sun,2020-11-08,15:15,Real Sociedad,Granada,H,30450.88235294117,1.65,3.8,5.25,0.0673076923076923,0.0337078651685393,0.0224719101123595,0.0673076923076923,20/21,1.75,1.3333333333333333,1.25,1.6666666666666667,1.25,-1.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,4.4,3.2,10.4,4.0,9.4,4.4,1789.48718262,1760.62512207,2804.715195312,3447.611474612,0.2371679649155251,0.5331478492129871,0.2296841858714877
460,9.0,Sun,2020-11-08,17:30,Valladolid,Athletic Club,H,20498.09375,3.3,2.9,2.37,0.02803738317757,0.0222222222222222,0.0666666666666666,0.0467289719626168,20/21,0.5,0.75,2.5,2.25,-0.75,-0.75,0.0,0.5,0.25,0.0,3.4,4.0,9.0,3.0,10.0,3.0,1624.20336914,1719.36291504,1685.1735107420002,1001.926479492,0.2418766716949464,0.3572591580919846,0.4008641702130688
461,9.0,Sun,2020-11-08,17:30,Levante,Alavés,D,16718.125,2.15,3.4,3.4,0.0094339622641509,0.0449438202247191,0.0337078651685393,0.0471698113207547,20/21,0.5,1.0,2.5,2.0,-1.0,-0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,3.8,3.0,9.6,3.2,9.2,3.8,1696.50402832,1646.66711426,1747.73947754,2044.8287988264,0.2351676946391215,0.5610283571212609,0.2038039482396176
462,9.0,Sun,2020-11-08,20:00,Valencia,Real Madrid,H,37192.27142857143,6.0,4.75,1.45,0.07,0.0909090909090909,0.0795454545454545,0.03,20/21,1.25,2.5,1.75,0.5,0.0,1.25,0.25,0.5,0.75,0.25,3.0,5.8,8.8,4.0,12.4,4.8,1714.69152832,1925.7277832,2762.4377734336003,3873.3579199172,0.235043255839979,0.2023622902696431,0.5625944538903778
463,10.0,Fri,2020-11-20,20:00,Osasuna,Huesca,D,18176.78260869565,2.4,3.0,3.25,0.0458715596330275,0.0439560439560439,0.0659340659340659,0.091743119266055,20/21,1.5,0.6,1.5,2.4,-0.25,-1.2,0.5,0.0,0.0,0.6,3.4,4.6,10.0,3.8,12.0,3.4,1699.45898438,1596.89733887,2401.5408251968,1043.2208496096,0.2287054178577371,0.6265967642607024,0.1446978178815605
464,10.0,Sat,2020-11-21,13:00,Levante,Elche,D,16718.125,1.57,4.0,5.75,0.018018018018018,0.043010752688172,0.043010752688172,0.027027027027027,20/21,0.6666666666666666,2.0,2.333333333333333,1.0,-0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,5.4,3.0,11.4,3.4,5.333333333333333,2.333333333333333,1693.4083252,1591.88781738,1716.6843505860002,3339.03851319,0.2288521226548819,0.6253713833051285,0.1457764940399894
465,10.0,Sat,2020-11-21,15:15,Villarreal,Real Madrid,D,16026.68115942029,2.87,3.8,2.25,0.0909090909090909,0.0978260869565217,0.0434782608695652,0.0636363636363636,20/21,2.6,2.0,0.4,1.0,1.2,0.4,0.8,0.2,0.6,0.2,4.2,7.0,13.2,5.8,14.2,5.2,1811.21594238,1905.29650879,4458.7949707028,3548.891992184,0.2418895814751598,0.3588027319815765,0.3993076865432636
466,10.0,Sat,2020-11-21,17:30,Sevilla,Celta Vigo,H,33976.64705882353,1.72,3.6,5.25,0.0176991150442477,0.0319148936170212,0.0106382978723404,0.0442477876106194,20/21,2.0,0.8,1.0,2.2,0.3333333333333333,-0.4,0.6666666666666666,0.0,0.0,0.8,5.4,2.8,15.2,3.0,8.8,3.2,1854.37768555,1658.64990234,4069.4722265616,1356.046679688,0.2127684666438973,0.7238399196945561,0.0633916136615465
467,10.0,Sat,2020-11-21,20:00,Atlético Madrid,Barcelona,H,54743.89855072464,2.9,3.5,2.37,0.1071428571428571,0.0425531914893617,0.0106382978723404,0.0178571428571428,20/21,2.5,1.3333333333333333,0.5,1.6666666666666667,2.75,0.6666666666666666,0.75,0.25,0.3333333333333333,0.3333333333333333,4.4,5.8,13.4,5.4,12.6,5.4,1903.96838379,1950.77404785,3851.9620068336008,3446.659375004,0.2415201079658212,0.4268656132872373,0.3316142787469414
468,10.0,Sun,2020-11-22,13:00,Eibar,Getafe,D,6066.307692307692,3.4,3.0,2.35,0.0085470085470085,0.0208333333333333,0.0520833333333333,0.0427350427350427,20/21,0.4,0.6666666666666666,2.6,2.333333333333333,-0.8,-1.0,0.0,0.4,0.0,0.6666666666666666,4.8,4.8,9.2,3.0,11.8,3.6,1670.17370605,1737.19116211,664.0947070320001,1014.282407226,0.2419017416008621,0.3977238209301194,0.3603744374690184
469,10.0,Sun,2020-11-22,15:15,Cádiz,Real Sociedad,A,16561.8,4.0,3.8,1.85,0.017094017094017,0.1145833333333333,0.0625,0.017094017094017,20/21,0.5,2.5,2.5,0.5,-1.0,2.25,0.0,0.5,0.75,0.25,3.5,4.4,10.75,3.0,12.4,5.0,1615.04589844,1797.61425781,888.054345704,3604.7513476568,0.237702454909536,0.2376847557166241,0.5246127893738399
470,10.0,Sun,2020-11-22,17:30,Granada,Valladolid,A,15345.244897959185,2.1,3.2,3.8,0.0512820512820512,0.0206185567010309,0.0206185567010309,0.0598290598290598,20/21,2.5,0.25,0.5,2.75,1.0,-1.25,0.75,0.25,0.0,0.25,2.8,5.4,8.6,3.2,10.6,3.8,1752.49804688,1633.37475586,4449.9327539056,349.58021972640006,0.2262727323899527,0.645688163599353,0.1280391040106942
471,10.0,Sun,2020-11-22,20:00,Alavés,Valencia,D,14665.24,2.7,3.2,2.8,0.0169491525423728,0.04,0.04,0.0508474576271186,20/21,1.0,0.75,2.0,2.25,-0.4,-0.5,0.2,0.4,0.25,0.0,2.2,6.0,8.2,2.0,10.2,3.4,1649.76269531,1735.12280273,1741.6017089820002,1012.8567480456,0.2419589641675281,0.3713073151994709,0.3867337206330008
472,10.0,Mon,2020-11-23,20:00,Athletic Club,Betis,H,40752.57352941176,2.2,3.3,3.4,0.0333333333333333,0.0490196078431372,0.0196078431372549,0.0833333333333333,20/21,2.0,1.2,1.0,1.8,0.6666666666666666,-1.0,0.6666666666666666,0.0,0.4,0.0,5.4,5.0,13.2,4.2,12.4,4.6,1710.19140625,1681.90429688,2025.743789064,2167.536503904,0.2372180619575139,0.5323712000608403,0.2304107379816458
473,11.0,Fri,2020-11-27,20:00,Valladolid,Levante,D,20498.09375,2.55,3.3,2.8,0.0403225806451612,0.0588235294117647,0.0686274509803921,0.0725806451612903,20/21,1.0,0.8,2.0,2.2,-0.4,-0.6,0.2,0.4,0.2,0.2,3.2,5.2,7.8,3.0,11.6,3.8,1652.20068359,1689.99658203,1674.75415039,1388.786875,0.241242711668208,0.4398182438184311,0.3189390445133609
474,11.0,Sat,2020-11-28,13:00,Elche,Cádiz,D,17392.17948717949,3.2,3.0,2.45,0.024,0.058252427184466,0.0485436893203883,0.032,20/21,1.25,2.4,1.75,0.6,-0.5,0.4,0.25,0.5,0.8,0.0,1.25,4.6,4.5,1.25,7.8,3.4,1597.28308105,1610.90625,2083.9905090325,4241.335722648,0.2401739258198749,0.4742915108545329,0.2855345633255922
475,11.0,Sat,2020-11-28,15:15,Valencia,Atlético Madrid,A,37192.27142857143,4.75,3.8,1.72,0.0873015873015873,0.048076923076923,0.0769230769230769,0.0079365079365079,20/21,1.6,2.333333333333333,1.4,0.6666666666666666,0.6,1.3333333333333333,0.4,0.4,0.6666666666666666,0.3333333333333333,2.4,3.6,8.4,4.2,11.4,3.4,1735.4876709,1904.38464355,2827.68070312,3726.1974169904006,0.2387573744872456,0.2554088791096477,0.5058337464031066
476,11.0,Sat,2020-11-28,17:30,Huesca,Sevilla,A,6001.0,4.0,3.3,2.0,0.0238095238095238,0.0476190476190476,0.0476190476190476,0.0396825396825396,20/21,0.75,1.0,2.25,2.0,-0.5,0.0,0.0,0.75,0.25,0.25,3.5,2.8,9.75,4.0,10.0,3.0,1602.33154297,1861.88818359,1292.5677795390002,1714.770458984,0.2291268163103853,0.147821206191238,0.6230519774983766
477,11.0,Sat,2020-11-28,20:00,Real Madrid,Alavés,A,58194.25,1.33,5.25,9.0,0.0396825396825396,0.0471698113207547,0.0188679245283018,0.0476190476190476,20/21,2.0,1.0,1.0,2.0,1.0,-0.25,0.6666666666666666,0.0,0.25,0.25,4.2,2.8,14.4,5.6,8.4,3.4,1915.90246582,1651.38134766,3954.6687304704,2448.8574072256,0.1979514531690662,0.7800485876512812,0.0219999591796525
478,11.0,Sun,2020-11-29,13:00,Barcelona,Osasuna,H,62721.23188405797,1.25,6.0,11.0,0.0866141732283464,0.0185185185185185,0.0555555555555555,0.0157480314960629,20/21,1.75,1.0,1.25,2.0,1.25,0.0,0.5,0.25,0.25,0.25,8.0,2.4,15.2,6.0,8.6,3.2,1948.82800293,1696.00842285,2499.7433398448,2454.0210351552,0.2006235037589081,0.7713646988858764,0.0280117973552154
479,11.0,Sun,2020-11-29,15:15,Getafe,Athletic Club,D,10618.507246376812,2.8,2.9,2.8,0.0458015267175572,0.0277777777777777,0.037037037037037,0.0534351145038167,20/21,1.8,0.6,1.2,2.4,0.4,-0.8,0.6,0.0,0.2,0.0,4.2,5.6,9.4,3.0,11.2,2.8,1738.08312988,1722.68518066,3211.1636132772,1004.530927734,0.2382739487465259,0.5148024875018522,0.2469235637516219
480,11.0,Sun,2020-11-29,17:30,Celta Vigo,Granada,H,14949.942028985508,2.0,3.5,3.75,0.0227272727272727,0.0275229357798165,0.091743119266055,0.0681818181818181,20/21,0.75,1.0,2.25,2.0,-1.75,-1.5,0.25,0.0,0.25,0.25,5.4,2.6,14.6,4.4,9.0,4.0,1655.93603516,1737.45983887,1092.3140771484,2426.2442285172,0.2419697740433203,0.3768221972220662,0.3812080287346134
481,11.0,Sun,2020-11-29,20:00,Real Sociedad,Villarreal,D,30450.88235294117,2.1,3.6,3.4,0.0666666666666666,0.0272727272727272,0.0181818181818181,0.037037037037037,20/21,2.0,1.25,1.0,1.75,1.4,-0.5,0.6,0.2,0.25,0.5,6.8,3.0,12.6,5.0,7.0,2.8,1800.40014648,1807.93652344,3460.869677736,1798.645043946,0.2398308098063347,0.4828818681790502,0.277287322014615
482,11.0,Mon,2020-11-30,20:00,Betis,Eibar,A,47637.17391304348,1.75,3.75,4.5,0.0514705882352941,0.045045045045045,0.063063063063063,0.0294117647058823,20/21,1.5,1.75,1.5,1.25,0.0,0.25,0.5,0.0,0.5,0.25,5.2,3.4,13.8,5.8,9.0,3.2,1671.39404297,1671.26525879,2063.5625097648,2394.1639599612,0.2393567308884815,0.4936342861618805,0.2670089829496379
483,12.0,Fri,2020-12-04,20:00,Athletic Club,Celta Vigo,A,40752.57352941176,2.05,3.25,3.8,0.0588235294117647,0.0442477876106194,0.0176991150442477,0.0661764705882353,20/21,2.25,0.6666666666666666,0.75,2.333333333333333,1.5,-0.6666666666666666,0.75,0.0,0.0,0.6666666666666666,5.8,2.6,13.4,5.2,9.6,4.0,1711.11853027,1654.48352051,3042.821337894,1024.5182958984,0.2344481261042038,0.5698626394993869,0.1956892343964092
484,12.0,Sat,2020-12-05,13:00,Levante,Getafe,H,16718.125,2.9,3.1,2.55,0.0220588235294117,0.017391304347826,0.0434782608695652,0.0367647058823529,20/21,0.75,0.75,2.25,2.25,-0.5,-0.75,0.0,0.75,0.0,0.75,6.0,4.8,13.0,4.2,10.6,3.4,1677.00939941,1722.34765625,2052.1154296872,1012.3925683584,0.2414794283184832,0.4289777082181705,0.3295428634633462
485,12.0,Sat,2020-12-05,15:15,Sevilla,Real Madrid,A,33976.64705882353,2.5,3.5,2.7,0.0431654676258992,0.0869565217391304,0.0260869565217391,0.0575539568345323,20/21,2.25,1.8333333333333333,0.75,1.1666666666666667,0.75,0.3333333333333333,0.75,0.0,0.5,0.3333333333333333,5.0,5.2,15.4,4.0,12.2,4.6,1833.83850098,1871.45043945,4132.314082027199,3607.830468748,0.2412363609477794,0.4400822738185229,0.3186813652336976
486,12.0,Sat,2020-12-05,17:30,Atlético Madrid,Valladolid,H,54743.89855072464,1.4,4.33,9.5,0.0935251798561151,0.043103448275862,0.0086206896551724,0.0575539568345323,20/21,2.6,0.8,0.4,2.2,2.4,-0.6,0.8,0.2,0.2,0.2,5.6,3.6,14.0,5.2,9.0,2.8,1899.01379395,1637.88574219,4502.636582028,1433.6802734384,0.1987320538939921,0.7775658125500438,0.0237021335559641
487,12.0,Sat,2020-12-05,20:00,Cádiz,Barcelona,H,16561.8,8.5,5.0,1.36,0.0141843971631205,0.0344827586206896,0.0603448275862069,0.0212765957446808,20/21,0.4,1.0,2.6,2.0,-1.0,0.25,0.0,0.4,0.25,0.25,3.0,6.4,9.0,2.4,13.4,5.0,1598.61865234,1941.81176758,729.980957032,2398.096845704,0.2152138673297142,0.0725829772632663,0.7122031554070195
488,12.0,Sun,2020-12-06,13:00,Granada,Huesca,D,15345.244897959185,2.3,3.1,3.4,0.0489510489510489,0.0427350427350427,0.0427350427350427,0.0769230769230769,20/21,2.0,0.6666666666666666,1.0,2.333333333333333,0.4,-1.0,0.6,0.2,0.0,0.6666666666666666,3.4,4.0,9.6,3.2,11.2,3.8,1700.73742676,1585.14672852,3368.134423828,1039.0020263676,0.2268071019130351,0.64167986808121,0.1315130300057548
489,12.0,Sun,2020-12-06,15:15,Osasuna,Betis,A,18176.78260869565,2.62,3.3,2.7,0.0410958904109589,0.0416666666666666,0.0583333333333333,0.0958904109589041,20/21,1.4,1.0,1.6,2.0,-0.2,-1.5,0.4,0.2,0.3333333333333333,0.0,3.6,4.8,11.2,4.2,11.6,4.0,1678.46032715,1644.14160156,2387.702939454,1076.0346386712,0.2366798592047338,0.5404871114023747,0.2228330293928914
490,12.0,Sun,2020-12-06,17:30,Villarreal,Elche,D,16026.68115942029,1.3,5.5,9.5,0.0753424657534246,0.040983606557377,0.040983606557377,0.0273972602739726,20/21,2.333333333333333,1.75,0.6666666666666666,1.25,1.0,0.25,0.6666666666666666,0.3333333333333333,0.5,0.25,3.8,3.25,12.8,5.2,6.75,3.0,1797.56176758,1582.26843262,4405.555146486,2966.473577886,0.2087848739187349,0.7411220631506288,0.0500930629306364
491,12.0,Sun,2020-12-06,20:00,Alavés,Real Sociedad,D,14665.24,4.75,3.5,1.8,0.0273972602739726,0.0983606557377049,0.0491803278688524,0.0136986301369863,20/21,1.0,2.6,2.0,0.4,-0.3333333333333333,2.0,0.1666666666666666,0.5,0.8,0.2,1.8,5.0,9.4,2.2,13.2,5.0,1653.08117676,1777.59643555,2097.926191404,4258.847353519201,0.2411609316531431,0.3157051925205737,0.443133875826283
492,12.0,Mon,2020-12-07,20:00,Eibar,Valencia,D,6066.307692307692,2.45,3.1,3.1,0.0068493150684931,0.0491803278688524,0.040983606557377,0.0547945205479452,20/21,0.5,0.8,2.5,2.2,-0.6666666666666666,-0.4,0.0,0.5,0.2,0.2,4.8,5.6,10.6,3.8,11.2,4.0,1671.21557617,1716.43359375,664.30725586,1350.1002343728,0.2414760173521888,0.4291507351251225,0.3293732475226887
493,13.0,Fri,2020-12-11,20:00,Valladolid,Osasuna,H,20498.09375,2.5,3.1,3.0,0.0410958904109589,0.0163934426229508,0.0655737704918032,0.0410958904109589,20/21,1.0,0.8,2.0,2.2,-0.3333333333333333,-0.8,0.1666666666666666,0.5,0.2,0.2,2.8,2.6,8.2,3.2,8.8,3.2,1635.57641602,1664.28186035,1671.2107910139998,1415.153027344,0.2408960913499499,0.4528390497971561,0.3062648588528939
494,13.0,Sat,2020-12-12,13:00,Valencia,Athletic Club,D,37192.27142857143,3.25,3.1,2.35,0.0738255033557047,0.032,0.072,0.0536912751677852,20/21,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.333333333333333,0.3333333333333333,-0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,2.2,5.6,6.6,3.0,10.4,2.8,1717.18493652,1696.05725098,1789.31154785,1345.2624218736,0.2378204899044494,0.5226489098450104,0.23953060025054
495,13.0,Sat,2020-12-12,15:15,Getafe,Sevilla,A,10618.507246376812,3.75,3.2,2.1,0.046979865771812,0.0483870967741935,0.0403225806451612,0.0335570469798657,20/21,1.6666666666666667,1.4,1.3333333333333333,1.6,0.3333333333333333,0.2,0.5,0.1666666666666666,0.4,0.2,4.0,4.4,10.2,3.4,11.6,3.2,1709.00744629,1831.82214355,2539.4080810504,2441.4819775388,0.2412215268428846,0.3180839435076371,0.4406945296494781
496,13.0,Sat,2020-12-12,17:30,Huesca,Alavés,H,4064.0,2.2,3.2,3.5,0.0196078431372549,0.0551181102362204,0.0472440944881889,0.0457516339869281,20/21,0.6,1.4,2.4,1.6,-0.6,0.0,0.0,0.6,0.4,0.2,3.0,3.6,8.8,3.4,8.8,3.6,1590.23681641,1655.56848145,1047.075292968,2410.2531933591995,0.2418826669939257,0.4001555642811994,0.3579617687248747
497,13.0,Sat,2020-12-12,20:00,Real Madrid,Atlético Madrid,H,58194.25,2.3,3.3,3.1,0.0397350993377483,0.0472440944881889,0.0314960629921259,0.0066225165562913,20/21,1.5,2.5,1.5,0.5,0.5,1.25,0.5,0.0,0.75,0.25,6.0,4.6,14.8,5.8,12.2,4.2,1887.69494629,1909.85668945,3017.4355371096003,4467.751767575201,0.240605242533209,0.4621728472990533,0.2972219101677377
498,13.0,Sun,2020-12-13,13:00,Real Sociedad,Eibar,D,30450.88235294117,1.6,3.75,6.0,0.0649350649350649,0.0551181102362204,0.0236220472440944,0.0259740259740259,20/21,1.8333333333333333,2.0,1.1666666666666667,1.0,1.1666666666666667,0.6,0.5,0.3333333333333333,0.6,0.2,7.4,3.0,13.0,5.6,9.0,3.8,1778.25,1671.51953125,3437.3290527359995,3424.446582032,0.2281105567085391,0.6314736896676685,0.1404157536237923
499,13.0,Sun,2020-12-13,15:15,Betis,Villarreal,D,47637.17391304348,3.1,3.5,2.25,0.0451612903225806,0.03125,0.0703125,0.0387096774193548,20/21,1.2,1.2,1.8,1.8,-0.4,-0.4,0.4,0.0,0.2,0.6,5.2,3.4,12.4,5.0,7.4,2.4,1659.37548828,1791.56518555,2095.9151367192003,2087.2524023448,0.2408583443201397,0.3050236746305104,0.4541179810493498
500,13.0,Sun,2020-12-13,17:30,Elche,Granada,A,17392.17948717949,3.4,3.1,2.3,0.0256410256410256,0.0310077519379844,0.0465116279069767,0.0769230769230769,20/21,1.2,0.8,1.8,2.2,-0.4,-1.6,0.2,0.6,0.2,0.2,1.2,1.4,4.4,1.6,8.0,3.2,1589.32043457,1695.00317383,1988.536083984,1338.1251171888002,0.2417008733652982,0.3422563045382856,0.4160428220964161
501,13.0,Sun,2020-12-13,20:00,Barcelona,Levante,H,62721.23188405797,1.22,7.0,11.0,0.0961538461538461,0.0538461538461538,0.0461538461538461,0.0641025641025641,20/21,2.0,0.8333333333333334,1.0,2.1666666666666665,1.8,-0.5,0.6,0.2,0.1666666666666666,0.3333333333333333,7.0,6.6,15.4,7.6,9.8,2.8,1908.4753418,1691.4050293,3538.6415527360004,1777.400830078,0.2084134209781402,0.7426391953524893,0.0489473836693704
502,13.0,Mon,2020-12-14,20:00,Celta Vigo,Cádiz,H,14949.942028985508,1.72,3.6,5.25,0.0382165605095541,0.0538461538461538,0.0846153846153846,0.0318471337579617,20/21,1.2,2.1666666666666665,1.8,0.8333333333333334,-1.0,0.3333333333333333,0.4,0.0,0.6666666666666666,0.1666666666666666,5.4,6.2,14.8,4.8,8.0,3.0,1670.60009766,1613.77124023,2153.4066503904,3513.588085932,0.234427102417385,0.5701130131734558,0.1954598844091592
